,ApplID,Report_ID,Month,"Amount directly diverted or
              collected to storage
              (Acre-Feet)","Amount beneficially used
              (Acre-Feet)","Amount directly diverted or
              collected to storage
              (Gallons)","Amount beneficially used
              (Gallons)","Amount directly diverted or
              collected to storage
              (Unknown)","Amount beneficially used
              (Unknown)","Amount directly diverted or
              collected to storage
              (Million Gallons)","Amount beneficially used
              (Million Gallons)",NA
153,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,July,,,,,,,,,
154,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,August,22,22,,,,,,,
155,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,September,50,50,,,,,,,
156,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,October,36,36,,,,,,,
157,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,November,24,24,,,,,,,
158,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,December,19,19,,,,,,,
159,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182,Total,,,,,,,,,
160,G363819,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352724,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
161,G334535,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336452,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
162,G334534,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351963,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
163,G334534,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305309,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
164,G334531,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352528,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
165,G334531,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305310,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
166,G334532,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351962,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
167,G334532,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305119,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
168,G334533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352718,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
169,G334533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305120,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
170,G561855,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353262,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
171,G334530,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353074,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
172,G334530,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305118,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
173,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168471,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
174,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125255,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
175,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,January,0,0,,,,,,,
176,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,February,0,0,,,,,,,
177,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,March,0,0,,,,,,,
178,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,April,0,0,,,,,,,
179,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,May,0,0,,,,,,,
180,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,June,0,0,,,,,,,
181,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,July,0,0,,,,,,,
182,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,August,0,0,,,,,,,
183,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,September,0,0,,,,,,,
184,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,October,0,0,,,,,,,
185,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,November,0,0,,,,,,,
186,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,December,0,0,,,,,,,
187,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233,Total,0,0,,,,,,,
188,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169249,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
189,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125271,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
190,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,January,0,0,,,,,,,
191,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,February,0,0,,,,,,,
192,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,March,0,0,,,,,,,
193,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,April,0,0,,,,,,,
194,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,May,0,0,,,,,,,
195,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,June,0,0,,,,,,,
196,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,July,0,0,,,,,,,
197,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,August,0,0,,,,,,,
198,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,September,0,0,,,,,,,
199,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,October,0,0,,,,,,,
200,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,November,0,0,,,,,,,
201,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,December,0,0,,,,,,,
202,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248,Total,0,0,,,,,,,
203,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168853,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
204,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124197,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
205,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,January,0,0,,,,,,,
206,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,February,0,0,,,,,,,
207,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,March,0,0,,,,,,,
208,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,April,0,0,,,,,,,
209,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,May,0,0,,,,,,,
210,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,June,0,0,,,,,,,
211,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,July,0,0,,,,,,,
212,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,August,0,0,,,,,,,
213,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,September,0,0,,,,,,,
214,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,October,0,0,,,,,,,
215,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,November,0,0,,,,,,,
216,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,December,0,0,,,,,,,
217,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111,Total,0,0,,,,,,,
218,G193643,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248773,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
219,G193643,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292651,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
220,G193649,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248779,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
221,G193649,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292657,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
222,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352529,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
223,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336373,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
224,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336367,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
225,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306239,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
226,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248768,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
227,G193642,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248772,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
228,G193642,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292650,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
229,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382284,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
230,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,January,,,,,,,,,
231,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,February,,,,,,,,,
232,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,March,,,,,,,,,
233,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,April,,,,,,,,,
234,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,May,,,,,,,,,
235,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,June,,,,,,,,,
236,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,July,,,,,,,,,
237,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,August,,,,,,,,,
238,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,September,,,,,,,,,
239,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,October,,,,,,,,,
240,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,November,,,,,,,,,
241,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,December,,,,,,,,,
242,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895,Total,,,,,,,,,
243,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306405,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
244,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248769,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
245,G193641,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248771,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
246,G193641,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292649,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
247,G193646,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248776,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
248,G193646,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292654,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
249,G193647,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248777,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
250,G193647,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292655,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
251,G193645,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248775,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
252,G193645,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292653,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
253,G193648,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248778,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
254,G193648,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292656,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
255,G334527,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382292,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
256,G334527,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353072,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
257,G334527,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336370,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
258,G334527,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305113,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
259,G334527,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248770,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
260,G193644,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248774,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
261,G193644,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292652,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
262,G332463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219846,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
263,G332463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168580,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
